id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,Summary,posted_on,video_url,image_url,url,positive_reactions,negative_reactions,Sentiment Analysis
pfbid036Vygs8UKwLAciYvkBwuYvYTCkhQRuVuFftqfHfx4DwWPnBHC6hXbYKxPhCZwtRPTl,OpenAI,33,99,0,0,0,0,0,0,99,1,Fine-tuning an unsupervised pretrained transformer to set new state-of-the-art on diverse language tasks: https://blog.openai.com/language-unsupervised/,2018-06-11T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/9709556438508701750?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F06%2Flanguage-twitter-card.png&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHCa4X_lkLIjlBYVFC61VVQVBpbTlpZXswUYYoBit-4oA&oe=64CA9488&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid036Vygs8UKwLAciYvkBwuYvYTCkhQRuVuFftqfHfx4DwWPnBHC6hXbYKxPhCZwtRPTl?__cft__[0]=AZUkCNMtUJSL5C8MreIFsD_r0pevfSBlXyNh8-3OLNygDNgZLoA4ObeVeRxw8m430528B8bzc23yihZ1StZ9v3sN-p-mHtbxMynwRMfqhPtZcaOLAk5STMv4EDPFoyjvWCmau90wmVtz6Whmqx7UY3Wo2SOt7KZqnNA1RFSYBLIFj4HyRzDEhDrjJNEqfp9-ii16d3dK3ALWQKSo3c34k6FN&__tn__=%2CO%2CP-R,132,0,positive
pfbid027SUUvFLvnd4yCTE29D6aF4zKazK7NqTYHTLYZWNA6cHtH1Nwe6ZxwrHXGN8Pb5ULl,OpenAI,177,117,9,0,0,0,0,0,126,5,OpenAI Fellows - an apprenticeship program for people that want to transition into AI research: https://blog.openai.com/openai-fellows/,2018-05-30T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/13205123854688193397?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F05%2Fopenai-fellows-twitter%402x.png&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGx98ZOXgsEJxcEbyQaHTV31CFMEePR3GjSkikfcywVKA&oe=64CA98A3&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid027SUUvFLvnd4yCTE29D6aF4zKazK7NqTYHTLYZWNA6cHtH1Nwe6ZxwrHXGN8Pb5ULl?__cft__[0]=AZX7sYD55hWAJTWSlI3X1mgWQQyZylobXFRQH2i-hnEn-JJ3mpq2KNNc8ZaTqBYIW7XqM7cUtELo3TJi4rJwvHBdIH7FMoigMIBc5DZbQ4TgqfkkVyR-UsPqi_awNSkwKLfR7P2uVxfTSlTIlZtmj-cKhXB6XLtWrmaIKkv1rGGhqdfVXEeymFvG0YVeNhRmPTD2ERb8Xr2preg_Ynh1PIYm&__tn__=%2CO%2CP-R,303,0,positive
pfbid02DTBYDNDK5BqyeVLmwVjTDAXfmDiyW2t7gysJw8595sdrn6ySPkyjXKG4nuct5Jegl,OpenAI,0,106,0,13,0,0,0,0,119,31,"We've just released an analysis showing that the amount of compute used in the largest AI training runs has been increasing exponentially with a doubling period of 3.5 months since 2012 (net increase of 300,000x): https://blog.openai.com/ai-and-compute/",2018-05-16T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/4496888800888123355?url=https%3A%2F%2Fblog.openai.com%2Fcontent%2Fimages%2F2018%2F05%2Fcompute_diagram%402x-1.png&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbED8pPrtpkm9isoVBJJEiE208frY1ETsPPQnCJdoq7CeQ&oe=64CAEB2A&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid02DTBYDNDK5BqyeVLmwVjTDAXfmDiyW2t7gysJw8595sdrn6ySPkyjXKG4nuct5Jegl?__cft__[0]=AZWqImA_Qy-SI9O2joVZttF36-jp1hcvlIg87Lv5LWOlhCnKSKaNLiUobz8TcgY8awf1e-3q1PslgSl1J_U1RcZ95M2rbHCCYD93L11jkBFpARTLneaZ0Nx5iQ8t4cJFANuaV2PyOCbwebSGLuzj1ghfpEY2EZMjn2BsUHXCO3vx5o3ETegDszJAAkE5fRfHrknYxcRl-pBD30DrBVroUB8J&__tn__=%2CO%2CP-R,119,0,positive
pfbid02ZrunS5nVfhwjPmdYju4TML5xm3jv6VmJumXaHZiQhr4hCsbdLoiHHkp14GeUkjZEl,OpenAI,17,61,0,0,0,0,0,0,61,4,Evolved Policy Gradients: https://blog.openai.com/evolved-policy-gradients/,2018-04-18T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/30431342_6096981947792_6716301786824572928_n.png?stp=c44.0.1112.580a_cp0_dst-jpg_q90_s526x296_spS444&_nc_cat=104&ccb=1-7&_nc_sid=67cdda&_nc_ohc=yc0SDm8_Y-sAX-ziWb0&_nc_ht=scontent.fcai19-7.fna&oh=00_AfA3A-_EThSTy-p6Ve3SSuWuuMWGk9JtPe74O94-zt2OpA&oe=64CE1AC6,https://www.facebook.com/openai.research/posts/pfbid02ZrunS5nVfhwjPmdYju4TML5xm3jv6VmJumXaHZiQhr4hCsbdLoiHHkp14GeUkjZEl?__cft__[0]=AZWLPQP8EKloPKkNaJ89liHSL0SvdhUBuO-qDkNVq7kECm0lC6XJ99-p5mcBYL1mwBEkkbgd6l7YgRO2xo8rkaIm_kQr8BqKDSP8-zwHOvIQQXmU2TKIGkxPJHTGH1ax2qQBQEDbnQxIGCe1TCDXENRVapvpttTee5ZiTQogTvaRfpMh9l8Fe07wcinsMICiQmT0A0sVDy6aPQmr53ET4dZ5&__tn__=%2CO%2CP-R,78,0,positive
pfbid0CmsHsdQcHq6DRbqzmV1aNS1XaTC9kbhjcoikV4cKP1gxviK831kMReArZnxoaTu6l,OpenAI,12,86,13,0,0,0,0,0,99,2,OpenAI Charter: https://blog.openai.com/openai-charter/,2018-04-09T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/29964443_6097077910792_3224460333993164800_n.png?stp=c12.0.144.223a_cp0_dst-jpg_p168x128_q90_spS444&_nc_cat=107&ccb=1-7&_nc_sid=67cdda&_nc_ohc=G8NKXaU2TJwAX83dPPF&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBoqe86emXo4HXkWI3i3E2SK_WL8Jfjak7qpYbAdOhacg&oe=64CDD13A https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/504300988958196505?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F8nxWkns6zUE%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-emg0_p98x98_q75&ccb=13-1&oh=06_AbF9Gvru9sq_h9RFHPI3I8whizlzgTp3rlU87TI-mmwziA&oe=64CADCEA&_nc_sid=dbad39,https://www.facebook.com/openai.research/posts/pfbid0CmsHsdQcHq6DRbqzmV1aNS1XaTC9kbhjcoikV4cKP1gxviK831kMReArZnxoaTu6l?__cft__[0]=AZVFIxtzda6iFabp71Mz24M8uuhNhKySXoO17VJKyxIdrcQqiPYcsvPU9i09De00oem3iexZUmZ4nvmafsjdtAcOAL3ny1CsaeSUpRZlpBy4eU5-bSZaAB5OCXzdkNp4lUWrhqYOYGQ-TtRFYQNhhViPQaeR_-E-cQX0Wf60e0ZIEUh6v6izTQFuwYrRdEAssMtSR1AjVPXpYx8Ei4-PDKAewsdxsGvvXkwa59h25oonaQ&__tn__=%2CO%2CP-R,111,0,positive
pfbid0265Bs17QYnvYWNriEmGUaGHmUe8dQXLornB4fYond7PGhmskGWiWEg7qQQ6aroPB4l,OpenAI,12,64,9,0,0,0,0,0,73,1,A new reinforcement learning competition to aid research into transfer learning. More details: https://blog.openai.com/retro-contest/,2018-04-06T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/31343536_6097817654007_5500713569747992576_n.jpg?stp=c12.0.144.223a_cp0_dst-jpg_p168x128_q75_spS444&_nc_cat=106&ccb=1-7&_nc_sid=67cdda&_nc_ohc=gFbYBshBPHoAX9cxN1E&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDgCxdOqUTahrhy6kpwhY0EGgKLtyH6sgm9KJ38mvLXhQ&oe=64CDE607,https://www.facebook.com/openai.research/posts/pfbid0265Bs17QYnvYWNriEmGUaGHmUe8dQXLornB4fYond7PGhmskGWiWEg7qQQ6aroPB4l?__cft__[0]=AZWQ7tJcVmbfIH0pbHlGIgxQeZE5C6Y9OsJsGuc-BicFlV4Q6c2kffWb479If_VBfZcuGec5HNJRL1U3tFRcHm3vu2AOTKo6LFUaaryAqaj51w7hOFDl0TuzOOU9VwYtLZvH3eQ4E2JxhzYNjdifmCYhXIFeiVm3J8Dm9rWUDMtxp96gS0k1Rwx16-KqS9MtvaXkBnu2-IymEOAL3wc1oXyxPQTXkNryASryVW65PcfzPQ&__tn__=%2CO%2CP-R,85,0,positive
pfbid0XqwvvFN2pQwFTBeQdeZsrvwhfTNStQnrEu6KNucpNotCTWL8m74mQaKcRXTcy4yNl,OpenAI,36,177,14,0,0,0,0,0,191,16,Now accepting applications for OpenAI Scholars: mentorship and financial support for people from underrepresented groups to get into AI.Details: https://blog.openai.com/openai-scholars/,2018-03-06T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/30540624_6097078189792_6994388103058161664_n.png?stp=cp0_dst-jpg_q90_s526x296_spS444&_nc_cat=106&ccb=1-7&_nc_sid=67cdda&_nc_ohc=riH4tn09ULoAX-JJe87&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCIzgR1K8ycGR17xy226-pp0aAsJFL0zZo9Mxja3Estfg&oe=64CD73BB,https://www.facebook.com/openai.research/posts/pfbid0XqwvvFN2pQwFTBeQdeZsrvwhfTNStQnrEu6KNucpNotCTWL8m74mQaKcRXTcy4yNl?__cft__[0]=AZUAzGvbbujj_DQvh29hVT-zmc49PjBOW-tzTLdd71QJjOOSYm2QVC9CyOMz9BU9HgrcBVDKLjA2UkZGR62DZG3PQvkoVXgpnZlgj5YqIPhOGIlNQzRe-K-Apgpkv8F9hYFeRYI2EOzzatOYfdETcgSaX1xxGu1F62K74QSsdjQCKrLxzWn0U9vw1yNsDGZWRitb7NjelyOD4S-Oe7H5FeKW&__tn__=%2CO%2CP-R,227,0,positive
767139913474623,OpenAI,58,187,21,0,0,0,0,0,208,7,"We're releasing eight simulated robotics environments and a Baselines implementation of Hindsight Experience Replay, all developed for our research over the past year. We've used these environments to train models which work on physical robots. We're also releasing a set of requests for robotics research. Check out the blog post for more details:  https://blog.openai.com/ingredients-for-robotics-research/",2018-02-26T00:00:00,['blob:https://www.facebook.com/bea3fa0d-e012-4c9a-ab34-9ebdc6f5ce82'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/27852960_767148630140418_6344893248657424384_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=cVvrmfBT1FQAX8jMsqg&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDjDbwuvjdNEN7SPpSMgZrEyg_cCD6-Qx_ZPvpiLr7TKA&oe=64CDEC4F,https://www.facebook.com/openai.research/videos/767139913474623/?__cft__[0]=AZWagjqpgudJAOiQrNAIgnqGWUOje5AvF_epMBZj4r3-qwhUH5Jh1QPBHPLZanM8wETCWy82d6y1VnNTn7L8UFCKuE-vLv5bsln1eUdMk3rnDjzCLg1KP6xvO0UJJEI05Y63QvUHprQYQ3bLi5VtCpv5Gi88PKC-ZvgH5Rj3xGagV6q0J7vmkFnXoFd9YyMZS4f2KtBaNxIsVos5NOAIZRWE&__tn__=%2CO%2CP-R,266,0,positive
pfbid01Ba3L1G1FPxQdbTA8qYTYBAGFYnjnUP6BBnMR1akpmYceDLF7csbGyJkUfZ5HYsxl,OpenAI,18,97,6,0,0,0,0,0,103,2,"A system for automatic disambiguation of which object is meant by a word in a sentence (so, whether a particular sentence refers to Jaguar the car or jaguar the animal): https://blog.openai.com/discovering-types-for-entity.../",2018-02-07T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/31263353_6097899758192_8831983010178924544_n.png?stp=c0.66.519.271a_cp0_dst-jpg_p403x403_q90_spS444&_nc_cat=101&ccb=1-7&_nc_sid=67cdda&_nc_ohc=v6C590ptHUoAX9EMMoE&_nc_ht=scontent.fcai19-7.fna&oh=00_AfA1uMyzkRYntzVpLdXJXsL6MZ38fffLztzp6gvpyovmzQ&oe=64CE6AEA,https://www.facebook.com/openai.research/posts/pfbid01Ba3L1G1FPxQdbTA8qYTYBAGFYnjnUP6BBnMR1akpmYceDLF7csbGyJkUfZ5HYsxl?__cft__[0]=AZVrWgTg7vzBcvTF5kxsUzeoudyjMq4xU7YJNWQFF_3wGdJ4-FSr2WmXUFHSSEk2OovpX40rcSybTjgf4GL3NXPzRsRdC77RflBX0rXf-WECtqEDwT1d3rV1TlR4IwCfEd9Dz1RKQ7XzB1S7huI1BMPThcTriPRy1NvE9Sfj7vAe1R88L0_w1lWC-5azahb0WP32i_bOd7uF6rKAKOTOOQI7&__tn__=%2CO%2CP-R,121,0,positive
pfbid02xyFFbReVYpm1uvMyGs5NhKC1xKM8Wb63szFpZzMsuHtRDJsHaVo1EcFhakdc6Atzl,OpenAI,22,125,9,0,0,0,0,0,134,7,"Announcing Requests for Research 2.0, a new set of unsolved problems which have come up in the course of our research at OpenAI: https://blog.openai.com/requests-for-research-2/. Intended for newcomers and practitioners alike!",2018-01-31T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/30553868_6097077910992_1278854872053055488_n.png?stp=c0.126.526.274a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=106&ccb=1-7&_nc_sid=67cdda&_nc_ohc=eMvLt9_AC4cAX9U3loy&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDpszsTaZMODyCfG_cdIZM2Qwsizu7RhhQwacPgyk2q5g&oe=64CD5024,https://www.facebook.com/openai.research/posts/pfbid02xyFFbReVYpm1uvMyGs5NhKC1xKM8Wb63szFpZzMsuHtRDJsHaVo1EcFhakdc6Atzl?__cft__[0]=AZV0c9frQSLvmcJ3o2nVkTVOcL8rh_2XP72jiZuPmkiE3k9fw1CXBWSUqrFZA7fnzLUQ879Pp2_NdrlRtAffWns-_fS4Np6rDp2I9Wbz6JVtahxIRP7BDMX--gP9AtaE6b5NOh6IdqFYKFLr93fn8sMCtkZHzxltsC_aFqUfXAnZ_8rY-CF2hjPxUtbYEjUmcZ-PX5vdu9a2HBRH3wCURcoi&__tn__=%2CO%2CP-R,156,0,positive
pfbid02oEdWVdffssDgaM7FfZFD2W1jMz5FnTkSyDiqXPyWYHMJHc7Fwjkp82v8ZZnsbbjjl,OpenAI,5,62,0,0,0,0,0,0,62,4,"We’ve been running Kubernetes for deep learning research for over two years. While our largest-scale workloads manage bare cloud VMs directly, Kubernetes provides a fast iteration cycle, reasonable scalability, and a lack of boilerplate which makes it ideal for most of our experiments. We now operate several Kubernetes clusters (some in the cloud and some on physical hardware), the largest of which we’ve pushed to over 2,500 nodes. This cluster runs in Azure on a combination of D15v2 and NC24 VMs.Details: https://blog.openai.com/scaling-kubernetes-to-2500-nodes/",2018-01-18T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/30277230_6097255841792_7873350935391502336_n.png?stp=c130.0.1443.753a_cp0_dst-jpg_q90_s526x296_spS444&_nc_cat=106&ccb=1-7&_nc_sid=67cdda&_nc_ohc=q-QUPe66VIYAX-M56Vm&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCKfeQo6wQQfO-kPuaiLHMU4nwpTQ1yMMI-6EsbiFnEHA&oe=64CDC725,https://www.facebook.com/openai.research/posts/pfbid02oEdWVdffssDgaM7FfZFD2W1jMz5FnTkSyDiqXPyWYHMJHc7Fwjkp82v8ZZnsbbjjl?__cft__[0]=AZXd76MaIhAa2ESaEqKRMytC0NldjxcoQDW1fwle2z1ocd-Nkgx0FcGGNcAgiKHewq-POr08KgI1tcG4QNWQFIRT7_bsShk_mGNrW8DXB4eyZCzrwLMA1Sn1bgbfrajm_WM-xknix9ft1UhkpvmKAvNLCx93ZgiFtpevhpHRVfiiUGopO9fbwQr11UuZfoAkbevnXTOtxT4vUsOrg2SC0sSt&__tn__=%2CO%2CP-R,67,0,positive
711728979015717,OpenAI,31,226,0,0,0,0,0,0,226,21,"We’ve developed a hierarchical reinforcement learning algorithm that learns high-level actions useful for solving a range of tasks, allowing fast solving of tasks requiring thousands of timesteps. Our algorithm, when applied to a set of navigation problems, discovers a set of high-level actions for walking and crawling in different directions, which enables the agent to master new navigation tasks quickly.Details: https://blog.openai.com/learning-a-hierarchy/Code: https://github.com/openai/mlsh",2017-10-26T00:00:00,['blob:https://www.facebook.com/a73dc9e8-9b63-45dc-b67a-117e129c5135'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/22743322_711729469015668_2889745586926387200_n.jpg?stp=dst-jpg_p480x480&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=toWsetxSalMAX8gj2Zs&_nc_ht=scontent.fcai19-7.fna&oh=00_AfD1JBgG4wIfCOlGu3O1mG915goEXCUx8C2ntDA3xaBcJQ&oe=64CD2F11 https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/908506521983058228?url=https%3A%2F%2Fmedia.springernature.com%2Fm685%2Fspringer-static%2Fimage%2Fart%253A10.1038%252Fs41598-017-15795-7%2FMediaObjects%2F41598_2017_15795_Fig1_HTML.jpg&fb_obo=1&utld=springernature.com&stp=c0.5000x0.5000f_dst-emg0_p98x98_q75&ccb=13-1&oh=06_AbHuT8pFZJrKnqlLLpwiIZXIQJwVN0aA5BacXu8Ox-ZcCA&oe=64CAEF4E&_nc_sid=dbad39,https://www.facebook.com/openai.research/videos/711728979015717/?__cft__[0]=AZVlWruCSnTL-rRNhOwbZ3nORRXii-Wci-ie0ePf3kjFd-B6-_yWHHi_xVk2Hr65r_4vkYrbSJJGvpxaq3jybmdm7jYbiPK9_8QZkooFqVI_QvWp7bsPX5Ls7WKYl_oQ5xR8ybmKe4mSZy59m6wYWVbR1UwAosk8yEdMQ2iHRMOtmsoyhYHKadBwMx6V1XjT0TjQLGK4wIWGKOLlBHT1SKrZ&__tn__=%2CO%2CP-R,257,0,positive
708882182633730,OpenAI,26,168,21,0,0,0,0,0,189,13,"Our latest robotics techniques allow robot controllers, trained entirely in simulation and deployed on physical robots, to react to unplanned changes in the environment as they solve simple tasks. That is, we’ve used these techniques to build closed-loop systems rather than open-loop ones as before. The simulator need not match the real-world in appearance or dynamics; instead, we randomize relevant aspects of the environment, from friction to action delays to sensor noise. Our new results provide more evidence that general-purpose robots can be built by training entirely in simulation, followed by a small amount of self-calibration in the real world: https://blog.openai.com/.../3027275a-fd2c-4681-9433.../",2017-10-19T00:00:00,['blob:https://www.facebook.com/0e53e4a2-2d0d-4eab-a16c-f1c53bf1f191'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/22691390_708883465966935_7818220687935406080_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=OO5RjS8QQYoAX81sWn_&_nc_ht=scontent.fcai19-7.fna&oh=00_AfA0MkOzBPLGFkq6PetrtQf8RXMFJyRSKnXZu2VADlRV3A&oe=64CE4958,https://www.facebook.com/openai.research/videos/708882182633730/?__cft__[0]=AZUCVaxBsa5zEwuebNn2Z47LPsDT0LqvB99p9V-aerr5MT-VI78vjfKTf1ifeUnsxCUbCwonQlHXcl5It-323jgd11rX0QfiT1C8YAHuqriMMrwR8MMURr90r19u_-YsLZYV1Ttrfl24-eT4Z8GznQyXTM7aBSY_oZrkswPmrCtF7grRWLpY3Wje0N_sKiZLIUL0Q4nJK6uucprXBsu8mPQZ&__tn__=%2CO%2CP-R,215,0,positive
pfbid0DcaN3FfCBU4HC5ByNGASmoAj7x3ij7RdtX6wA9aB4WTgMYdPEFHpAnoyUqmshoDql,OpenAI,10,119,10,8,0,0,0,0,137,6,"Beating stronger opponents by adapting to their strategies, via meta-learning: https://blog.openai.com/meta-learning-for-wrestling/",2017-10-11T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t45.1600-4/30788127_6097025444607_1144406186481680384_n.png?stp=c0.11.526.274a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=111&ccb=1-7&_nc_sid=67cdda&_nc_ohc=qKglbsbyQrcAX8dlO4E&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBD79ybFCobNkVhqxHc0ZghWW4Jv9X4d5nCjNrNE_mfjg&oe=64CEB1FB,https://www.facebook.com/openai.research/posts/pfbid0DcaN3FfCBU4HC5ByNGASmoAj7x3ij7RdtX6wA9aB4WTgMYdPEFHpAnoyUqmshoDql?__cft__[0]=AZUUw_yiptIXcuK_0QunmMeLRaSQwUsIDyu_hK51eNetZutjeuAaROKXhXcczvKtz2Gs_a2pZvw9SISGVWuPqMM0wGiJ5VuuyM6Q7MA0IzlnF5BxkZ_qcr5y9WgxpF4eZWMo94Ol3wvSPvY2sRvDyDhOXR_vdSFgoYj69JzNUCYJVp0BaA_CFKwZEIWzI9QcNzxXZDk-zQZlA6q4J26Dek2Y&__tn__=%2CO%2CP-R,147,0,positive
705623112959637,OpenAI,109,366,31,43,0,0,0,0,440,28,"We’ve found that self-play allows simulated AIs to discover physical skills like tackling, ducking, faking, kicking, catching, and diving for the ball, without explicitly designing an environment with these skills in mind. Learn more: https://blog.openai.com/competitive-self-play/",2017-10-11T00:00:00,['blob:https://www.facebook.com/056c2330-739e-48d6-865d-beb8b986db90'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/22469326_705636856291596_1696687037412802560_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=IPWB0PzEt30AX_B-hvE&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCBHqTYEjl2jJmt7N2aI4znWVyMOkSFeRBZtH0v1xNPMQ&oe=64CDCF2D,https://www.facebook.com/openai.research/videos/705623112959637/?__cft__[0]=AZVUQ35jibtyyAIWuye0wCErdGlanXb7meHGTB4TuyGeU3tDeBvEr9kll8MIfvAcdgZKRi2LWSNj0ooiEJOMRiUrfjJaKVbCOM3egzt1K9IkHNHnDT4fMFzDSGLuTAUfOjo1FGNAKJaoY_jjTIiRpT7GYrtUIf2nPwNm60jzw6ahqlRV7S9xRJiu95ULxsoD6Q8m3er_5h8d76CIWnnaZ8aR&__tn__=%2CO%2CP-R,549,0,positive
681674202021195,OpenAI,354,676,68,77,0,0,0,0,821,136,"We’ve created a bot which beats the world’s top professionals at 1v1 matches of Dota 2 under standard tournament rules. The bot learned the game from scratch by self-play, and does not use imitation learning or tree search. This is a step towards building AI systems that can accomplish specified goals in complicated situations involving real humans. Learn more: https://blog.openai.com/dota-2",2017-08-12T00:00:00,['blob:https://www.facebook.com/b8eadcb7-b261-4114-911e-7f56611fbd19'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/20820622_681700032018612_7244162381423575040_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=3Jr2nKFteJUAX8LnCeg&_nc_ht=scontent.fcai19-7.fna&oh=00_AfAKbjqQBPzUR3ocSJ4iHPUmLgDQntguo-k9I4nIHZfq2Q&oe=64CECC01,https://www.facebook.com/openai.research/videos/681674202021195/?__cft__[0]=AZUk2Yza-mQYjNwRT3yNY0q0gNZHkhqczi972EAPdnF_mPyJjiXMYfvW_vdE6rMWF7DbCaV_tFfxZjDB7tkHJs-ukLGViyG159pe3SmLV4xTy-krA0EHYVboEI0VXKhkKo1QFRXf5Na61jmot-H83S4jw8BWPYUoaSHgsP-zEQMugT6g9yy9LMCDBZsHrhnwC-uhKurFkmilflkBKYuoVSP1&__tn__=%2CO%2CP-R,1175,0,positive
678477012340914,OpenAI,25,109,11,0,0,0,0,0,120,14,"Releasing RL-Teacher - an open-source implementation of our interface to train AIs via occasional human feedback rather than hand-crafted reward functions. The underlying technique was developed as a step towards safe AI systems, but also applies to reinforcement learning problems with rewards that are hard to specify.Details: https://blog.openai.com/gathering_human_feedback/",2017-08-03T00:00:00,['blob:https://www.facebook.com/c0ad2237-9f85-4c87-be4e-d5f652b8631f'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/20642643_678477385674210_6678732071503921152_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=fPmLLfaJtFQAX_mH1I1&_nc_ht=scontent.fcai19-7.fna&oh=00_AfAUKzEfE6hc7COz4Ioyiei0_rO_5vzJp4ui-zHrgcZ92g&oe=64CE12F7,https://www.facebook.com/openai.research/videos/678477012340914/?__cft__[0]=AZVEH60TWzgTauMhUDm3RPdQmqBv1T6JRz7Vv2HKqMTqZOktpKxUg943c4geCkab7_O7R1VDbvzZJJ8yHoPFcuNKsiS7oeZKDgHSRnVJbyB3Kd3Rn6TtQZO6R5PXGwjqeiOTRSAoP0NHy8FwYaROoo6ywriUGEA3HSGHOp8frwxzuqLhJh2cN33nHw7vBGcSILLboYuoQPe9kSUjBnW0FNC9&__tn__=%2CO%2CP-R,145,0,positive
671188546403094,OpenAI,61,187,0,18,0,0,0,0,205,19,"We’ve created images that reliably fool neural network classifiers when viewed from varied scales and perspectives. This challenges a claim from last week that self-driving cars would be hard to trick maliciously since they capture images from multiple scales, angles, perspectives, and the like.Details: https://blog.openai.com/robust-adversarial-inputs/",2017-07-17T00:00:00,['blob:https://www.facebook.com/87eb7af0-0178-4f8c-b685-d687a9f578f0'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/20172697_671188753069740_8671296309266743296_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=L_q0EHm-DZ0AX9ftZRl&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBgg4-0X2FjtsbzqdDzdhiK6vZZPaCitGiGWBQUzFjftg&oe=64CDBAF3,https://www.facebook.com/openai.research/videos/671188546403094/?__cft__[0]=AZWi1quTxYtcOWgjZXX8X46E7nBtsP0ASBCK84IVZLdHR0OrS_Zp5XgIglVD7Ao-Lym6sp1laG5CE623ILNfYBARFOpaVxksEfCvj3IFvI2308z1MlhVbm2c7u57g-oHymajMyAzzNEwUfZwo0CoH05TxNAkDd3wm1jGDUGaeMHok8OVnkaZHLhPACcWcKlDb5Fo1T1f5Sk4sqQShnCjgP1i&__tn__=%2CO%2CP-R,266,0,positive
